code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
600365,通葡股份,0.0,8.38,0.0,0.0,0.0,8.38,0.0,0.0,0.0,838.0,4.944,335200.0,335200.0
600363,联创光电,-2.347,9.57,9.59,9.62,9.38,9.8,6221694.0,1.40294,58963983.0,27.343,1.916,424407.24975,424407.24975
600362,江西铜业,-9.979,17.5,18.64,18.85,17.5,19.44,95820994.0,4.61733,1709655741.0,76.087,1.2690000000000001,6059776.45875,3631682.95875
600361,华联综超,-4.583,4.58,4.69,4.7,4.54,4.8,5289100.0,0.79439,24447167.0,-11.744,1.131,304940.026444,304940.026444
600360,华微电子,-3.852,5.99,6.03,6.15,5.85,6.23,14673242.0,1.9875,88386500.0,46.077,2.122,450201.212,442228.522
600359,新农开发,-7.496,6.17,6.51,6.55,6.0,6.67,19880457.0,5.21095,121339422.0,-15.425,3.462,235393.40994,235393.40994
600358,国旅联合,-3.177,5.79,5.83,5.95,5.75,5.98,5045685.0,1.16798,29426250.0,-17.706,5.347,292358.32614,250128.0
600356,恒丰纸业,-4.156,7.38,7.58,7.58,7.25,7.7,1823780.0,0.61051,13518536.0,23.063,1.075,220463.756964,220463.756964
600355,精伦电子,-5.38,5.1,4.85,5.2,4.85,5.39,79012443.0,16.05653,385939034.0,255.0,6.292,250965.492,250965.492
600354,敦煌种业,-9.398,6.17,6.55,6.55,6.16,6.81,15644370.0,3.49359,98207129.0,-12.819,3.198,325653.88336,276293.88336
600353,旭光股份,-2.355,5.39,5.3,5.46,5.25,5.52,5254100.0,0.9663200000000001,28258251.0,67.291,2.71,293065.08,293065.08
600352,浙江龙盛,-9.488,10.97,11.7,11.76,10.91,12.12,97160637.0,3.17525,1096452050.0,17.589,2.173,3568905.05042,3356745.25042
600351,亚宝药业,-2.493,7.04,7.14,7.14,6.93,7.22,5704500.0,0.82435,40231828.0,246.154,2.01,554077.188544,487168.0
600350,山东高速,-4.228,5.89,6.04,6.06,5.8,6.15,22255720.0,0.46258000000000005,131897576.0,9.174,1.064,2833776.689773,2833776.689773
600348,阳泉煤业,-9.954,7.78,8.28,8.4,7.78,8.64,76740521.0,3.19087,613322059.0,43.222,1.242,1871090.0,1871090.0
600346,恒力股份,-7.065,13.68,14.03,14.03,13.25,14.72,26463047.0,2.87842,361839818.0,30.4,5.913,6217683.0174,1257683.306256
600345,长江通信,-3.4,24.15,24.08,24.79,23.44,25.0,4928602.0,2.48919,119168845.0,75.469,3.243,478170.0,478170.0
600343,航天动力,-5.865,9.31,9.65,9.67,9.16,9.89,6178582.0,0.9681200000000001,58147354.0,200.215,2.6950000000000003,594170.109988,594170.109988
600340,华夏幸福,-7.137,34.22,35.44,35.98,33.17,36.85,51497758.0,1.74276,1761717599.0,15.414,3.752,10111827.638198,10111827.638198
600339,中油工程,-2.472,4.34,4.35,4.37,4.26,4.45,8052132.0,0.51876,34758312.0,15.539,1.061,2423086.002414,673646.407308
600338,西藏珠峰,-4.116,34.71,35.49,36.83,33.78,36.2,3583884.0,2.26351,126091948.0,34.856,15.665,2266588.209873,549574.998843
600337,美克家居,-1.277,5.41,5.48,5.55,5.24,5.48,10057820.0,0.6780200000000001,54335351.0,10.608,2.026,977100.512783,802523.974696
600336,澳柯玛,-1.905,4.12,4.1,4.14,4.04,4.2,3942752.0,0.53985,16135708.0,103.0,1.779,320022.346828,300898.8543
600335,国机汽车,-2.649,8.82,8.83,8.95,8.63,9.06,5629763.0,0.5467200000000001,49510457.0,13.942,1.213,908227.890234,908227.890234
600333,长春燃气,-7.566,5.62,5.98,5.98,5.6,6.08,12307289.0,2.3238,70756308.0,46.833,1.625,342275.244408,297646.332096
600332,白云山,-5.926,24.13,24.88,25.01,23.36,25.65,14427086.0,1.34684,348036801.0,22.447,2.135,3923033.559937,2584755.53025
600331,宏达股份,-5.066,4.31,4.48,4.49,4.24,4.54,10624064.0,0.5228400000000001,46573044.0,68.196,1.775,875792.0,875792.0
600330,天通股份,-1.601,7.99,7.96,8.13,7.85,8.12,12323098.0,1.5028700000000002,98284385.0,60.075,1.766,663546.682158,655157.182158
600329,中新药业,-2.859,12.91,12.99,13.15,12.58,13.29,2244200.0,0.39666,28976445.0,23.473,2.268,992615.141116,730406.586116
600328,兰太实业,-5.634,8.71,8.98,9.05,8.5,9.23,8390269.0,1.91545,73863673.0,45.13,1.7469999999999999,381525.064583,381525.064583
600327,大东方,-3.582,6.46,6.61,6.62,6.38,6.7,2433392.0,0.42904000000000003,15803936.0,17.0,1.262,366389.466622,366389.466622
600326,西藏天路,-5.427,8.19,8.39,8.47,8.03,8.66,15656469.0,1.80919,129202886.0,21.553,2.656,708749.91369,708749.91369
600325,华发股份,-9.069,7.42,7.8,7.93,7.34,8.16,92020660.0,4.80726,696503623.0,8.529,1.272,1571788.332072,1420337.970072
600323,瀚蓝环境,-3.625,12.76,13.0,13.04,12.56,13.24,5417560.0,0.70701,69220738.0,19.333,1.874,977752.886968,977752.886968
600322,天房发展,-3.095,5.01,5.01,5.08,4.89,5.17,7000493.0,0.6331300000000001,34786020.0,-14.735,1.275,553955.7,553955.7
600321,正源股份,-2.41,3.24,3.24,3.26,3.16,3.32,5895990.0,0.49929000000000007,18971766.0,1080.0,1.823,489418.2,382605.12
600320,振华重工,-7.13,5.21,5.43,5.51,5.09,5.61,21923627.0,0.7919400000000001,116669619.0,104.2,1.534,2287343.478264,1442300.651064
600319,亚星化学,-9.956,8.14,9.0,9.03,8.14,9.04,3768695.0,1.19416,32035310.0,101.75,177.342,256893.516,256893.516
600318,新力金融,0.256,11.74,11.45,12.08,11.36,11.71,4327400.0,0.89409,51405752.0,17.522,4.114,568216.0,568216.0
600317,营口港,-2.649,2.94,3.0,3.0,2.88,3.02,9038182.0,0.13963,26590506.0,38.735,1.783,1903057.002882,1903057.002882
600316,洪都航空,-4.352,10.33,10.49,10.65,10.09,10.8,6794108.0,0.94742,70400445.0,670.779,1.512,740779.290896,740779.290896
600315,上海家化,-3.246,33.38,33.9,34.17,33.01,34.5,2623476.0,0.39084,87767991.0,104.313,4.067,2245912.538386,2240627.362818
600313,农发种业,3.904,3.46,3.43,3.55,3.0,3.33,91114744.0,9.1702,295307385.0,83.777,2.295,374440.737398,343784.39765
600312,平高电气,-3.634,8.22,8.28,8.48,8.04,8.53,9162058.0,0.6863400000000001,75415269.0,8.839,1.286,1115389.315998,1097305.315998
600310,桂东电力,-2.564,4.94,5.05,5.05,4.89,5.07,4259747.0,0.5146000000000001,21114926.0,19.526,1.726,408920.85,408920.85
600309,万华化学,0.0,36.44,0.0,0.0,0.0,36.44,0.0,0.0,0.0,21.435,4.158,9962742.6432,9962742.6432
600308,华泰股份,-7.231,6.03,6.3,6.35,6.01,6.5,18631385.0,1.59575,114476910.0,38.654,1.015,704039.535657,704039.535657
600307,酒钢宏兴,-5.243,2.53,2.61,2.65,2.48,2.67,68203520.0,1.08893,174688478.0,191.667,1.605,1584629.428272,1584629.428272
600306,商业城,0.0,10.46,0.0,0.0,0.0,10.46,0.0,0.0,0.0,16.83,10.247,186333.308228,185566.389396
600305,恒顺醋业,-2.652,9.91,10.0,10.22,9.84,10.18,5444968.0,0.9033700000000001,54437297.0,35.055,3.5869999999999997,597313.358,597313.358
600303,曙光股份,-2.937,7.27,7.31,7.5,7.22,7.49,4197000.0,0.6765800000000001,30639777.0,72.7,1.55,491164.261397,450975.763192
600302,标准股份,-1.02,4.85,4.78,4.95,4.71,4.9,2036956.0,0.5887,9879651.0,28.462,1.38,167814.75494,167814.75494
600300,维维股份,-2.644,4.05,4.06,4.13,3.92,4.16,8045408.0,0.48118000000000005,32501958.0,101.25,2.474,677160.0,677160.0
600299,安迪苏,-2.734,11.74,11.9,11.9,11.32,12.07,2387272.0,0.41550000000000004,27635168.0,16.771,2.465,3148552.094502,674532.748514
600298,安琪酵母,-0.445,29.08,28.4,29.57,28.1,29.21,11912553.0,1.44556,344515177.0,44.787,6.659,2396427.382244,2396427.382244
600297,广汇汽车,-4.391,6.75,6.95,6.96,6.55,7.06,22664725.0,0.9476100000000001,152330704.0,13.246,1.899,5497409.03535,1614449.570175
600295,鄂尔多斯,-7.642,11.24,11.93,11.93,11.11,12.17,8031072.0,1.31227,92180862.0,43.231,1.53,1159968.0,687888.0
600293,三峡新材,-5.972,6.77,7.06,7.09,6.58,7.2,6807678.0,1.31739,46900442.0,18.412,2.165,786763.395142,349842.3903
600292,远达环保,-3.134,6.8,6.9,6.95,6.7,7.02,4431388.0,0.5675300000000001,30299591.0,35.789,1.083,530955.4852,530955.4852
600291,西水股份,-7.9,18.42,19.37,19.45,18.01,20.0,18994135.0,1.9403700000000002,355120582.0,541.765,1.574,2013424.584276,1803116.89965
600290,华仪电气,0.0,11.68,0.0,0.0,0.0,11.68,0.0,0.0,0.0,-194.667,2.142,887567.300848,615400.112544
600288,大恒科技,-3.25,6.55,6.52,6.68,6.46,6.77,3694600.0,0.8458300000000001,24219463.0,97.47,1.905,286104.0,286104.0
600287,江苏舜天,-4.136,6.49,6.67,6.67,6.39,6.77,2540200.0,0.58155,16472174.0,60.316,1.434,283480.652026,283480.652026
600285,羚锐制药,-3.58,8.35,8.5,8.59,8.12,8.66,8643686.0,1.61433,72654025.0,13.917,2.261,494587.89973,447087.90269
600284,浦东建设,-3.938,8.05,8.26,8.31,7.97,8.38,7108746.0,1.02573,57616575.0,15.535,1.039,557897.2,557897.2
600283,钱江水利,-1.569,11.29,11.19,11.39,10.97,11.47,2475876.0,0.7370500000000001,27671021.0,66.412,2.21,398532.210782,379249.229482
600282,南钢股份,-6.827,5.05,5.3,5.43,4.93,5.42,147193525.0,3.79781,757131770.0,56.551,2.1390000000000002,2226533.615785,1957254.990785
600281,太化股份,-2.754,4.59,4.65,4.72,4.5,4.72,2257157.0,0.43879,10370895.0,71.719,4.607,236110.529475,236110.529475
600280,中央商场,-3.764,7.67,8.0,8.07,7.55,7.97,10666353.0,0.9288500000000001,83584047.0,74.466,4.472,880772.846824,880772.846824
600279,重庆港九,-3.767,5.62,5.75,5.79,5.55,5.84,4722453.0,0.68149,26778216.0,51.091,1.168,389442.717464,389442.717464
600278,东方创业,-2.432,9.63,9.66,9.73,9.44,9.87,2205578.0,0.42233000000000004,21178314.0,33.207,1.146,502918.794657,502918.794657
600277,亿利洁能,-3.346,5.2,5.3,5.31,5.14,5.38,10294095.0,0.49264,53779505.0,43.333,1.006,1424248.87748,1086586.54
600276,恒瑞医药,-2.243,67.56,66.7,68.87,66.12,69.11,16704087.0,0.593,1128197146.0,61.196,13.19,19137370.144728,19030861.804728
600273,嘉化能源,0.0,9.53,0.0,0.0,0.0,9.53,0.0,0.0,0.0,16.719,2.29,1423775.912236,1244889.853733
600272,开开实业,-3.222,8.11,8.16,8.27,7.95,8.38,1535209.0,0.9595100000000001,12487443.0,90.111,4.065,197073.0,129760.0
600271,航天信息,-7.704,18.45,19.5,19.75,17.99,19.99,24839022.0,1.34497,467226648.0,22.229,3.645,3436961.620815,3407368.005315
600270,外运发展,0.0,17.28,0.0,0.0,0.0,17.28,0.0,0.0,0.0,15.722,1.988,1564672.41216,1564672.41216
600269,赣粤高速,-3.914,4.91,5.01,5.05,4.88,5.11,30326526.0,1.29855,150376754.0,11.159,0.789,1146684.843874,1146684.843874
600268,国电南自,-3.478,4.44,4.58,4.59,4.41,4.6,2956600.0,0.46543,13325252.0,88.8,1.566,308697.741696,282049.416696
600267,海正药业,-3.915,11.78,11.91,11.98,11.53,12.26,7414330.0,0.7679,87374695.0,-117.8,1.694,1137396.509876,1137396.509876
600266,北京城建,-6.816,10.8,11.38,11.38,10.68,11.59,14387582.0,0.9181400000000001,158084227.0,11.739,0.887,1692403.2,1692403.2
600262,北方股份,-0.053,19.0,18.9,19.08,18.02,19.01,818200.0,0.48129000000000005,15365526.0,190.0,3.1390000000000002,323000.0,323000.0
600261,阳光照明,-5.241,4.52,4.69,4.75,4.49,4.77,8700388.0,0.59916,40027290.0,14.581,2.016,656350.52436,656350.52436
600260,凯乐科技,-2.445,27.93,27.5,28.85,27.4,28.63,6811019.0,1.26278,191050665.0,102.195,4.415,1979813.924739,1506457.988469
600259,广晟有色,-4.891,29.75,30.7,30.89,29.13,31.28,4476211.0,1.70768,134518822.0,297.5,4.626,897861.815725,779814.87185
600258,首旅酒店,-4.68,28.72,28.66,30.0,27.5,30.13,8386578.0,1.61123,241716115.0,39.911,3.229,2342813.183744,1494898.364264
600257,大湖股份,0.0,7.4,0.0,0.0,0.0,7.4,0.0,0.0,0.0,532.374,2.777,356115.51912,316017.0
600256,广汇能源,-6.787,4.12,4.3,4.34,4.03,4.42,62690196.0,1.20063,262314447.0,104.569,1.9260000000000002,2151226.969808,2151226.969808
600255,梦舟股份,0.0,3.16,0.0,0.0,0.0,3.16,0.0,0.0,0.0,28.727,1.6680000000000001,559191.56338,559191.56338
600252,中恒集团,-3.535,3.82,3.93,3.93,3.79,3.96,31199787.0,0.8978100000000001,120303711.0,27.286,2.365,1327490.930154,1327490.930154
600251,冠农股份,-3.29,6.76,6.8,6.94,6.65,6.99,7748742.0,0.9873000000000001,52675027.0,200.593,2.673,530553.197408,530553.197408
600250,南纺股份,-7.226,7.19,7.61,7.61,7.08,7.75,1816300.0,0.70211,13337750.0,102.714,6.311,185999.87874,185999.87874
600249,两面针,-2.136,5.04,5.05,5.09,4.96,5.15,4261851.0,0.94708,21454652.0,100.8,1.432,277200.0,226800.0
600248,延长化建,-2.222,4.84,4.86,4.94,4.8,4.95,2167352.0,0.3567,10561868.0,24.273,1.488,298045.24464,294081.28464
600246,万通地产,-5.437,4.0,4.18,4.18,3.98,4.23,11728391.0,0.9638700000000001,47609806.0,56.657,1.225,821603.7208,486720.0
600243,青海华鼎,-2.53,5.78,5.86,5.91,5.7,5.93,1342000.0,0.5666,7786813.0,-38.533,1.437,253655.3,136899.3
600241,时代万恒,0.0,8.1,0.0,0.0,0.0,8.1,0.0,0.0,0.0,-23.143,2.8040000000000003,238384.71315,156296.87343
600240,华业资本,-5.379,7.74,8.04,8.11,7.68,8.18,7773125.0,0.5457700000000001,61006891.0,9.0,1.7149999999999999,1102372.2864,1102372.2864
600239,云南城投,-9.051,4.12,4.45,4.45,4.08,4.53,25209827.0,1.57003,105228120.0,17.913,1.5979999999999999,661543.006508,661543.006508
600238,海南椰岛,-6.045,7.15,7.41,7.45,7.02,7.61,5489300.0,1.23355,39744732.0,-89.375,3.694,320463.0,318176.1297
600237,铜峰电子,4.229,4.19,3.95,4.24,3.88,4.02,18882193.0,3.34571,77537189.0,-11.324,1.9220000000000002,236470.847735,236470.847735
600236,桂冠电力,-3.534,5.46,5.6,5.63,5.36,5.66,8921760.0,0.24752000000000002,49089161.0,12.76,2.329,3310598.67684,1968041.069358
600235,民丰特纸,-5.017,5.49,5.68,5.71,5.46,5.78,2239891.0,0.6376000000000001,12459318.0,137.25,1.5110000000000001,192863.7,192863.7
600233,圆通速递,-3.943,14.13,14.5,14.5,14.09,14.71,2296890.0,0.29321,32731718.0,24.776,4.509,3992399.830431,1106898.807375
600232,金鹰股份,-1.211,5.71,5.66,5.78,5.55,5.78,2147901.0,0.58892,12138609.0,71.375,1.7970000000000002,208254.288624,208254.288624
600231,凌钢股份,-8.367,4.49,4.7,4.79,4.42,4.9,44174099.0,2.74714,202548757.0,89.8,1.833,1131105.59237,721993.9756
600230,沧州大化,-9.479,40.68,43.67,43.67,40.53,44.94,9691079.0,3.29418,406142478.0,32.252,4.899,1196757.662688,1196757.662688
600229,城市传媒,-2.295,8.09,8.08,8.34,7.9,8.28,8482403.0,1.9737,68949083.0,20.877,2.565,567995.67209,347685.611911
600227,赤天化,0.0,4.94,0.0,0.0,0.0,4.94,0.0,0.0,0.0,-20.678,1.847,857741.626014,615228.01743
600226,瀚叶股份,0.0,5.93,0.0,0.0,0.0,5.93,0.0,0.0,0.0,26.955,3.408,1431702.775568,909054.861694
600223,鲁商置业,-1.653,3.57,3.59,3.64,3.41,3.63,6317860.0,0.6311800000000001,22350267.0,39.667,1.544,357345.576,357345.576
600222,太龙药业,0.946,4.27,4.16,4.49,4.12,4.23,7690782.0,1.43042,33380486.0,610.0,1.647,245049.442841,229580.822989
600221,海航控股,0.0,3.25,0.0,0.0,0.0,3.25,0.0,0.0,0.0,15.476,1.026,5461989.10725,5341700.8866
600220,江苏阳光,-3.717,2.59,2.63,2.65,2.53,2.69,11449700.0,0.64204,29736202.0,30.222,2.273,461885.144434,461885.144434
600219,南山铝业,-6.079,3.09,3.23,3.24,3.0,3.29,115149539.0,1.62458,358140322.0,18.176,0.873,2858590.794555,2190179.918718
600218,全柴动力,-1.549,5.72,5.66,5.79,5.55,5.81,2576781.0,0.6987800000000001,14676892.0,22.0,1.099,210927.86,210927.86
600216,浙江医药,-4.698,14.2,14.3,14.68,14.01,14.9,11434336.0,1.20794,163757742.0,29.583,1.9580000000000002,1371163.36,1344171.6095
600215,长春经开,-4.767,8.19,8.5,8.5,7.88,8.6,2864237.0,0.61592,23681708.0,409.5,1.5670000000000002,380861.92872,380861.92872
600213,亚星客车,-4.059,7.8,7.94,8.04,7.68,8.13,2872600.0,1.30573,22583185.0,27.857,11.022,171600.0,171600.0
600212,江泉实业,0.0,8.43,0.0,0.0,0.0,8.43,0.0,0.0,0.0,96.785,5.621,431360.750559,431360.750559
600211,西藏药业,-3.329,28.17,28.9,28.9,28.01,29.14,708054.0,0.48634000000000005,19981818.0,20.713,2.572,505987.300485,410124.213
600210,紫江企业,-4.113,4.43,4.51,4.53,4.4,4.62,17462756.0,1.15134,77873619.0,29.932,1.529,671914.117994,671914.117994
600209,罗顿发展,-8.153,7.21,7.55,7.77,7.07,7.85,15494549.0,3.63427,114796221.0,-68.929,4.938,316527.052849,307394.741395
600208,新湖中宝,-7.919,4.07,4.28,4.32,4.0,4.42,82880376.0,0.9639300000000001,342101080.0,6.167,1.1280000000000001,3499932.819152,3499455.971847
600207,安彩高科,-3.67,5.25,5.38,5.39,5.08,5.45,2816816.0,0.40823000000000004,14794691.0,420.0,2.396,453051.88635,362250.0
600206,有研新材,-2.643,8.84,8.85,9.21,8.68,9.08,19881039.0,2.37024,177189911.0,147.333,2.593,748817.245488,741480.045488
600203,福日电子,-10.013,7.01,7.75,7.79,7.01,7.79,5768889.0,1.60176,43177726.0,46.733,1.429,319969.43112,252471.804593
600202,哈空调,-10.039,6.99,7.37,7.64,6.99,7.77,12888880.0,3.36225,94061059.0,-14.791,4.171,267955.129728,267955.129728
600201,生物股份,-2.998,26.53,26.81,27.11,26.3,27.35,6213249.0,0.7238100000000001,165758761.0,23.901,4.062,2385454.012648,2277370.792648
600200,江苏吴中,-4.782,8.96,9.05,9.24,8.81,9.41,8141318.0,1.15005,73442949.0,85.333,2.174,646815.194368,634285.67104
600199,金种子酒,-1.335,6.65,6.6,7.08,6.51,6.74,7178120.0,1.29155,48512655.0,221.667,1.647,369590.37633,369590.37633
600198,大唐电信,-4.088,6.57,6.57,6.82,6.4,6.85,19291978.0,2.21697,127535653.0,-3.2640000000000002,2.832,579545.266104,571719.216789
600197,伊力特,-2.787,20.58,20.47,21.27,19.17,21.17,13909872.0,3.15417,285441469.0,32.786,4.3870000000000005,907578.0,907578.0
600196,复星医药,-6.715,34.87,35.95,36.37,34.56,37.38,22002004.0,1.15205,781882247.0,28.818,3.408,8700521.953915,6659504.206168
600195,中牧股份,-5.91,17.83,18.7,18.7,17.72,18.95,2158933.0,0.50231,39114396.0,22.915,2.187,766333.4,766333.4
600193,创兴资源,-3.218,4.21,4.21,4.29,4.16,4.35,4570154.0,1.07439,19234583.0,-14.033,12.898,179082.033,179082.033
600192,长城电工,-1.961,5.0,5.02,5.1,4.92,5.1,3123266.0,0.7070200000000001,15647680.0,99.01,1.129,220874.0,220874.0
600191,华资实业,-4.799,6.15,6.26,6.37,6.04,6.46,5107842.0,1.05331,31668368.0,300.0,1.334,298233.18,298233.18
600190,锦州港,-3.093,3.76,3.83,3.86,3.72,3.88,3244398.0,0.18232,12249748.0,135.74,1.2610000000000001,752861.604,669086.18328
600189,吉林森工,-1.714,6.88,6.9,6.93,6.8,7.0,1264696.0,0.40731000000000006,8665821.0,172.0,1.6219999999999999,336667.442544,213624.0
600188,兖州煤业,-7.566,15.15,15.8,15.95,14.75,16.39,61980666.0,2.09403,941813220.0,36.046,1.708,7441704.24,4484202.2925
600187,国中水务,0.0,4.68,0.0,0.0,0.0,4.68,0.0,0.0,0.0,421.622,2.207,774041.639904,681232.138704
600186,莲花健康,-5.534,2.39,2.32,2.47,2.28,2.53,76886604.0,7.23963,181855588.0,39.833,88.519,253823.810329,253823.810329
600185,格力地产,-8.571,5.12,5.43,5.49,5.05,5.6,24714193.0,1.19967,129262553.0,15.515,1.42,1054760.708096,1054760.708096
600184,光电股份,-6.637,14.49,15.01,15.37,14.26,15.52,1205577.0,0.28789000000000003,17813305.0,241.5,3.271,737194.436874,606784.436874
600183,生益科技,-2.949,15.47,15.45,16.06,14.9,15.94,26766974.0,1.8365,417496970.0,29.75,4.129,2254752.09778,2254752.09778
600182,S佳通,-2.298,25.08,25.15,25.49,24.52,25.67,2750470.0,1.61792,68710118.0,57.0,10.133,852720.0,426360.0
600180,瑞茂通,-3.684,9.15,9.25,9.25,8.81,9.5,3075452.0,0.34847,27786818.0,17.519,1.8860000000000001,930076.87956,807532.237095
600179,安通控股,0.0,23.25,0.0,0.0,0.0,23.25,0.0,0.0,0.0,46.5,8.782,2469448.788075,1083050.6487
600178,东安动力,-3.383,5.14,5.2,5.24,5.08,5.32,2385624.0,0.5162800000000001,12314192.0,30.235,1.264,237509.12,237509.12
600177,雅戈尔,-1.946,9.07,9.12,9.25,8.92,9.25,25573051.0,0.71404,231677633.0,6.007,1.3719999999999999,3248372.749171,3248372.749171
600176,中国巨石,-6.422,14.28,14.53,14.9,13.82,15.26,59476385.0,2.03785,853196308.0,22.833,3.521,4167745.150548,4167745.150548
600175,美都能源,-1.887,4.16,4.2,4.25,3.95,4.24,30201094.0,1.23218,124357033.0,84.04,1.3780000000000001,1487819.329568,1019631.603744
600173,卧龙地产,-3.238,5.08,5.08,5.17,5.0,5.25,7521017.0,1.0373,38196578.0,45.642,1.982,368374.90968,368329.18968
600172,黄河旋风,-1.841,6.93,6.86,7.07,6.82,7.06,9591064.0,0.8740600000000001,66666053.0,14.855,1.936,1023088.364991,760429.893069
600171,上海贝岭,-2.545,11.49,11.46,11.92,11.27,11.79,19756918.0,2.93213,228856171.0,191.5,3.886,803851.331586,774205.131177
600170,上海建工,-4.381,3.71,3.79,3.79,3.68,3.88,70504556.0,0.83074,262851130.0,13.25,1.401,3303531.557088,3148643.583659
600169,太原重工,-3.3,2.93,2.98,2.98,2.88,3.03,13601255.0,0.5304800000000001,39840573.0,-3.699,1.835,751238.815,751238.815
600168,武汉控股,-3.901,7.39,7.51,7.58,7.33,7.69,2978100.0,0.41971,22228597.0,17.595,1.105,524372.002388,524372.002388
600167,联美控股,-0.174,22.91,22.7,22.96,21.6,22.95,553785.0,0.26246,12359701.0,22.295,2.969,2016185.276032,483401.0
600166,福田汽车,-2.767,2.46,2.5,2.52,2.43,2.53,58767195.0,0.8810500000000001,145407335.0,30.75,0.863,1640852.29734,1640852.29734
600165,新日恒力,1.132,16.08,15.7,16.22,15.7,15.9,4006029.0,0.58492,63668164.0,-57.429,13.662,1101293.1102,1101293.1102
600162,香江控股,3.642,3.13,2.99,3.14,2.95,3.02,53815542.0,3.03084,165229398.0,12.672,1.467,1064410.155712,555762.79374
600161,天坛生物,-3.594,24.14,24.3,24.75,23.85,25.04,5147761.0,0.7682,124752751.0,47.333,5.567,1617638.124192,1617638.124192
600160,巨化股份,-7.778,9.96,10.38,10.48,9.8,10.8,39293241.0,1.92149,398416064.0,124.5,1.925,2103219.568068,2036758.75098
600159,大龙地产,-4.348,3.3,3.39,3.39,3.23,3.45,5137300.0,0.61895,17077115.0,27.5,1.271,273901.06656,273901.06656
600158,中体产业,-9.957,10.4,11.0,11.25,10.4,11.55,32493744.0,4.94205,348462216.0,143.845,5.446,877484.78792,683795.20768
600157,永泰能源,0.0,3.36,0.0,0.0,0.0,3.36,0.0,0.0,0.0,59.786,1.7309999999999999,4175067.229536,1957808.346816
600156,华升股份,-1.489,3.97,3.91,4.03,3.88,4.03,4238886.0,1.05416,16697398.0,168.22,2.414,159637.948694,159637.948694
600155,宝硕股份,-6.159,8.99,9.25,9.31,8.7,9.58,14773568.0,1.30943,133557794.0,-40.864,1.036,1563861.426552,1014289.731507
